Date,FilingDate,FilingID,AccessionNumber,Form,Source,Ticker,Company,Title,CUSIP,LEI,Shares,Value,PctValue
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Broadway April 1994 and TCW/DW Term Trust,Broadway April 1994 and TCW/DW Term Trust,,,1585.0,2003.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,ANNUAL REPORT NOVEMBER,ANNUAL REPORT NOVEMBER,,,30.0,2003.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Feb,Feb,,,28.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,May,May,,,31.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Aug,Aug,,,31.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Nov,Nov,,,30.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,"STATEMENT OF CHANGES IN NET ASSETS FOR THE YEAR FOR THE YEAR ENDED ENDED NOVEMBER 30, 2003 NOVEMBER","STATEMENT OF CHANGES IN NET ASSETS FOR THE YEAR FOR THE YEAR ENDED ENDED NOVEMBER 30, 2003 NOVEMBER",,,30.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,"FOR THE YEAR FOR THE YEAR ENDED ENDED NOVEMBER 30, 2003 NOVEMBER","FOR THE YEAR FOR THE YEAR ENDED ENDED NOVEMBER 30, 2003 NOVEMBER",,,30.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,"The tax character of distributions paid were as follows: FOR THE YEAR FOR THE YEAR ENDED ENDED NOVEMBER 30, 2003 NOVEMBER","The tax character of distributions paid were as follows: FOR THE YEAR FOR THE YEAR ENDED ENDED NOVEMBER 30, 2003 NOVEMBER",,,30.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,NOVEMBER,NOVEMBER,,,30.0,2002.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Jul,Jul,,,13.0,2001.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Aug,Aug,,,31.0,2001.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Nov,Nov,,,30.0,2001.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,"ENDED ENDED THROUGH NOVEMBER 30, 2003 NOVEMBER 30, 2002 NOVEMBER","ENDED ENDED THROUGH NOVEMBER 30, 2003 NOVEMBER 30, 2002 NOVEMBER",,,30.0,2001.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,NOVEMBER,NOVEMBER,,,30.0,2001.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Avenue of the Americas and General February,Avenue of the Americas and General February,,,1221.0,1997.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,Utah Center,Utah Center,,,1.0,1993.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,"SUPPLEMENTAL DATA: Net assets, end of period, in thousands","SUPPLEMENTAL DATA: Net assets, end of period, in thousands",,,2760.0,956.0,0.0
2003-11-30,2004-02-05,a2127129zn-csr.txt,0001047469-04-003328,N-CSR,SEC-MORGAN-NDX,,2001 and commenced operations on July,2001 and commenced operations on July,,,10.0,13.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Investment in Securities Lending Short Term Investment Portfolio held by U.S. Bank (Note 10),Investment in Securities Lending Short Term Investment Portfolio held by U.S. Bank (Note 10),,,383940169.0,383940169.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Microsoft Corp.+,Microsoft Corp.+,,,2910345.0,72671315.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Qualcomm, Inc.+","Qualcomm, Inc.+",,,764215.0,50759160.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Intel Corp.+,Intel Corp.+,,,1809025.0,49205480.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Cisco Systems, Inc.*+","Cisco Systems, Inc.*+",,,1953935.0,45956551.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Amgen, Inc.*+","Amgen, Inc.*+",,,493010.0,28678392.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"eBay, Inc.*+","eBay, Inc.*+",,,390905.0,27101443.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Dell, Inc.*+","Dell, Inc.*+",,,776815.0,26116520.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Oracle Corp.*+,Oracle Corp.*+,,,1907230.0,22905832.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Comcast Corp.--Class A*+,Comcast Corp.--Class A*+,,,676815.0,19451663.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,InterActiveCorp*+,InterActiveCorp*+,,,580205.0,18328676.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Starbucks Corp.*+,Starbucks Corp.*+,,,467505.0,17648314.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Maxim Integrated Products, Inc.+","Maxim Integrated Products, Inc.+",,,359405.0,16924381.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Biogen Idec, Inc.*+","Biogen Idec, Inc.*+",,,289205.0,16079798.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Applied Materials, Inc.*+","Applied Materials, Inc.*+",,,676515.0,14463891.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Xilinx, Inc.*+","Xilinx, Inc.*+",,,359805.0,13672590.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Apollo Group, Inc.--Class A*+","Apollo Group, Inc.--Class A*+",,,154500.0,13303995.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Apple Computer, Inc.*+","Apple Computer, Inc.*+",,,490810.0,13276411.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Symantec Corp.*+,Symantec Corp.*+,,,278600.0,12899180.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Yahoo!, Inc.*+","Yahoo!, Inc.*+",,,257605.0,12517027.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Linear Technology Corp.+,Linear Technology Corp.+,,,331305.0,12264911.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Electronic Arts, Inc.*+","Electronic Arts, Inc.*+",,,223205.0,12044142.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Bed Bath & Beyond, Inc.*+","Bed Bath & Beyond, Inc.*+",,,266200.0,11116512.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Teva Pharmaceutical Industries Ltd.--SP ADR+,Teva Pharmaceutical Industries Ltd.--SP ADR+,,,171800.0,10893838.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Genzyme Corp.*+,Genzyme Corp.*+,,,229100.0,10776864.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Chiron Corp.*+,Chiron Corp.*+,,,236700.0,10417167.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Biomet, Inc.+","Biomet, Inc.+",,,271505.0,10414932.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Paychex, Inc.+","Paychex, Inc.+",,,292505.0,10413178.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,EchoStar Communications Corp.*+,EchoStar Communications Corp.*+,,,316108.0,10352537.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Fiserv, Inc.*+","Fiserv, Inc.*+",,,278505.0,9962124.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Veritas Software Corp.*+,Veritas Software Corp.*+,,,355410.0,9564083.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,KLA-Tencor Corp.*+,KLA-Tencor Corp.*+,,,183000.0,9214050.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Amazon.com, Inc.*+","Amazon.com, Inc.*+",,,209100.0,9049848.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"PACCAR, Inc.+","PACCAR, Inc.+",,,157505.0,8858081.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Altera Corp.*+,Altera Corp.*+,,,431210.0,8818245.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Gilead Sciences, Inc","Gilead Sciences, Inc",,,153305.0,8549820.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Cintas Corp.+,Cintas Corp.+,,,195500.0,8502295.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Staples, Inc.*+","Staples, Inc.*+",,,325910.0,8274855.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Flextronics International Ltd.*+,Flextronics International Ltd.*+,,,472105.0,8129648.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Adobe Systems, Inc","Adobe Systems, Inc",,,189005.0,7452467.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Costco Wholesale Corp.*+,Costco Wholesale Corp.*+,,,183400.0,6888504.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Broadcom Corp.--Class A*+,Broadcom Corp.--Class A*+,,,174605.0,6839278.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Network Appliance, Inc.*+","Network Appliance, Inc.*+",,,305805.0,6559517.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Sigma-Aldrich Corp.+,Sigma-Aldrich Corp.+,,,117300.0,6491382.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Research In Motion Ltd.*+,Research In Motion Ltd.*+,,,68700.0,6410397.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Check Point Software Technologies Ltd.*+,Check Point Software Technologies Ltd.*+,,,280805.0,6393930.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,JDS Uniphase Corp.*+,JDS Uniphase Corp.*+,,,1508220.0,6138456.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"PeopleSoft, Inc.*+","PeopleSoft, Inc.*+",,,331305.0,6125829.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Career Education Corp.*+,Career Education Corp.*+,,,100205.0,5675611.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Juniper Networks, Inc.*+","Juniper Networks, Inc.*+",,,213600.0,5555736.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Marvell Technology Group Ltd.*+,Marvell Technology Group Ltd.*+,,,111205.0,5009785.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,0.96% due 04/01/04,0.96% due 04/01/04,,,4967309.0,4967309.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,0.93% due 04/01/04,0.93% due 04/01/04,,,4967309.0,4967309.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Siebel Systems, Inc.*+","Siebel Systems, Inc.*+",,,424610.0,4887261.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Sanmina-SCI Corp.*+,Sanmina-SCI Corp.*+,,,435510.0,4794965.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Medimmune, Inc.*+","Medimmune, Inc.*+",,,202705.0,4678431.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"DENTSPLY International, Inc.+","DENTSPLY International, Inc.+",,,103205.0,4575077.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,0.95% due 04/01/04,0.95% due 04/01/04,,,4508704.0,4508704.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"BEA Systems, Inc.*+","BEA Systems, Inc.*+",,,343207.0,4379321.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Express Scripts, Inc.*+","Express Scripts, Inc.*+",,,57600.0,4296384.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Lamar Advertising Co.*+,Lamar Advertising Co.*+,,,102205.0,4110685.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Whole Foods Market, Inc.+","Whole Foods Market, Inc.+",,,54400.0,4077280.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,CDW Corp.+,CDW Corp.+,,,60105.0,4063699.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,QLogic Corp.*+,QLogic Corp.*+,,,121500.0,4010715.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Millennium Pharmaceuticals, Inc","Millennium Pharmaceuticals, Inc",,,234905.0,3969895.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Synopsys, Inc.*+","Synopsys, Inc.*+",,,131805.0,3817073.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Microchip Technology, Inc","Microchip Technology, Inc",,,141100.0,3747616.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,American Power Conversion Corp.+,American Power Conversion Corp.+,,,157805.0,3631093.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"ATI Technologies, Inc","ATI Technologies, Inc",,,216805.0,3533922.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Fastenal Co.+,Fastenal Co.+,,,65105.0,3495488.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Sandisk Corp.*+,Sandisk Corp.*+,,,123000.0,3489510.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Citrix Systems, Inc","Citrix Systems, Inc",,,161400.0,3489468.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Lam Research Corp.*+,Lam Research Corp.*+,,,131605.0,3317762.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,PanAmSat Corp.*+,PanAmSat Corp.*+,,,135405.0,3314715.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Comverse Technology, Inc.*+","Comverse Technology, Inc.*+",,,178405.0,3236267.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Patterson Dental Co.*+,Patterson Dental Co.*+,,,46805.0,3211291.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"VeriSign, Inc.*+","VeriSign, Inc.*+",,,192905.0,3200294.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Petsmart, Inc.+","Petsmart, Inc.+",,,110100.0,3001326.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Garmin Ltd.+,Garmin Ltd.+,,,69800.0,2981158.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Dollar Tree Stores, Inc.*+","Dollar Tree Stores, Inc.*+",,,95700.0,2956173.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Mercury Interactive Corp.*+,Mercury Interactive Corp.*+,,,64897.0,2907386.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Level 3 Communications, Inc.*+","Level 3 Communications, Inc.*+",,,719912.0,2894046.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Invitrogen Corp.*+,Invitrogen Corp.*+,,,39300.0,2817417.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Lincare Holdings, Inc.*+","Lincare Holdings, Inc.*+",,,86305.0,2711703.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Nvidia Corp.*+,Nvidia Corp.*+,,,99905.0,2646483.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Patterson-UTI Energy, Inc.*+","Patterson-UTI Energy, Inc.*+",,,69900.0,2475159.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Ross Stores, Inc.+","Ross Stores, Inc.+",,,77705.0,2378550.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Molex, Inc.+","Molex, Inc.+",,,76900.0,2336991.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Novellus Systems, Inc.*+","Novellus Systems, Inc.*+",,,72205.0,2295397.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Ryanair Holdings PLC--SP ADR*+,Ryanair Holdings PLC--SP ADR*+,,,54500.0,1863355.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Gentex Corp.+,Gentex Corp.+,,,40800.0,1769904.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,First Health Group Corp.*+,First Health Group Corp.*+,,,80800.0,1766288.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,0.98% due 04/01/04,0.98% due 04/01/04,,,1425800.0,1425800.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Intersil Corp.--Class A+,Intersil Corp.--Class A+,,,47405.0,1056657.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Sun Microsystems, Inc","Sun Microsystems, Inc",,,249200.0,1036672.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"C.H. Robinson Worldwide, Inc.+","C.H. Robinson Worldwide, Inc.+",,,23605.0,979608.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,Compuware Corp,Compuware Corp,,,123905.0,923092.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Tellabs, Inc.*+","Tellabs, Inc.*+",,,102300.0,882849.0,0.0
2004-03-31,2004-06-08,seriesncsr.txt,0000935069-04-000855,N-CSR,SEC-RYDEX-NDX,,"Nextel Communications, Inc.--Class A*+","Nextel Communications, Inc.--Class A*+",,,1.0,65220.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,"END OF PERIOD (INCLUDING A NET INVESTMENT LOSS OF $349,270 AND $0, RESPECTIVELY)","END OF PERIOD (INCLUDING A NET INVESTMENT LOSS OF $349,270 AND $0, RESPECTIVELY)",,,56395584.0,51013086.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,NET INCREASE,NET INCREASE,,,5382498.0,25727724.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,NET ASSETS: Beginning of period,NET ASSETS: Beginning of period,,,51013086.0,25285362.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Net increase from transactions in shares of beneficial interest,Net increase from transactions in shares of beneficial interest,,,4342120.0,16224275.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Net change in unrealized appreciation,Net change in unrealized appreciation,,,2022417.0,10302233.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,NET INCREASE,NET INCREASE,,,1040378.0,9503449.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Sold,Sold,,,1131845.0,9302177.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Sold,Sold,,,885340.0,7423231.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Microsoft Corp,Microsoft Corp,,,165757.0,4367697.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Net increase in Fund,Net increase in Fund,,,514517.0,4342120.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,QUALCOMM Inc,QUALCOMM Inc,,,43325.0,2905808.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Intel Corp,Intel Corp,,,101305.0,2892258.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,"Cisco Systems, Inc","Cisco Systems, Inc",,,109555.0,2426643.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Sold,Sold,,,281519.0,2316725.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,eBay Inc,eBay Inc,,,21763.0,1932554.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Sold,Sold,,,200758.0,1671720.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Net increase -- Class B,Net increase -- Class B,,,190474.0,1662836.0,0.0
2004-05-31,2004-07-30,a2140596zn-csrs.txt,0001047469-04-024793,N-CSRS,SEC-MORGAN-NDX,,Dell Inc,Dell Inc,,,42028.0,1478545.0,0.0
